,Unnamed: 0,Produto,Preço,Link,Data,product_line
457,457,"Placa de Vídeo RTX 3080 Trinity Zotac NVIDIA GeForce, 10GB GDDR6X, 19 Gbps, LHR, Ray Tracing, DLSS, RGB - ZT-A30800D-10PLHR",R$ ---,https://www.kabum.com.br/produto/166106/placa-de-video-rtx-3080-trinity-zotac-nvidia-geforce-10gb-gddr6x-19-gbps-lhr-ray-tracing-dlss-rgb-zt-a30800d-10plhr,05/12/2022 05:58:24,
458,458,"Placa de Vídeo RTX 3080 0O10G V2 Gaming Asus NVIDIA GeForce TUF, 10GB GDDR6X, DLSS, LHR, RGB, 19 Gbps, Ray Tracing, LED",R$ ---,https://www.kabum.com.br/produto/184239/placa-de-video-rtx-3080-0o10g-v2-gaming-asus-nvidia-geforce-tuf-10gb-gddr6x-dlss-lhr-rgb-19-gbps-ray-tracing-led,05/12/2022 05:58:24,
459,459,Placa De Vídeo Msi Geforce Rtx 3070 Ventus 2x Oc Dual 8gb Lhr Gddr6 256bit 912-v390-280,R$ ---,https://www.kabum.com.br/produto/364001/placa-de-video-msi-geforce-rtx-3070-ventus-2x-oc-dual-8gb-lhr-gddr6-256bit-912-v390-280,05/12/2022 05:58:24,
460,460,"Placa de Vídeo RTX 3090 Asus NVIDIA GeForce, 24GB, GDDR6X - ROG-STRIX-RTX3090-O24G-GAMING",R$ ---,https://www.kabum.com.br/produto/128026/placa-de-video-rtx-3090-asus-nvidia-geforce-24gb-gddr6x-rog-strix-rtx3090-o24g-gaming,05/12/2022 05:58:24,
461,461,"Placa De Vídeo Gigabyte Nvidia Geforce Gtx 1650 Oc Low Profile, 4gb, Gddr5 - Gv-n1650oc-4gl",R$ ---,https://www.kabum.com.br/produto/234944/placa-de-video-gigabyte-nvidia-geforce-gtx-1650-oc-low-profile-4gb-gddr5-gv-n1650oc-4gl,05/12/2022 05:58:24,
462,462,"Placa de Vídeo RTX 4090 SG Galax NVIDIA GeForce, 24 GB GDDR6X, ARGB, DLSS, Ray Tracing - 49NXM5MD6DSG",R$ ---,https://www.kabum.com.br/produto/387989/placa-de-video-rtx-4090-sg-galax-nvidia-geforce-24-gb-gddr6x-argb-dlss-ray-tracing-49nxm5md6dsg,05/12/2022 05:58:24,
463,463,"Placa de Vídeo RTX 3050 Ghost Gainward NVIDIA GeForce, 8GB, GDDR6, DLSS, Ray Tracing- 63050019P1-190AB",R$ ---,https://www.kabum.com.br/produto/312196/placa-de-video-rtx-3050-ghost-gainward-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-63050019p1-190ab,05/12/2022 05:58:24,
464,464,"Placa de Vídeo RTX 3090 GAMING BOX Gigabyte AORUS, 24GB GDDR6X, RGB Fusion e WaterForce - GV-N3090IXEB-24GD",R$ ---,https://www.kabum.com.br/produto/155429/placa-de-video-rtx-3090-gaming-box-gigabyte-aorus-24gb-gddr6x-rgb-fusion-e-waterforce-gv-n3090ixeb-24gd,05/12/2022 05:58:24,
465,465,"Placa De Vídeo, Asus, Geforce RTX 3060 Ti Tuf Gaming V2 Lhr Oc 8GB, GDDR6 - 90YV0G1A-M0NA00",R$ ---,https://www.kabum.com.br/produto/260972/placa-de-video-asus-geforce-rtx-3060-ti-tuf-gaming-v2-lhr-oc-8gb-gddr6-90yv0g1a-m0na00,05/12/2022 05:58:24,TI
466,466,"Placa de Vídeo RTX 2060 D6 Gigabyte NVIDIA GeForce, 6GB GDDR6 - GV-N2060D6-6GD",R$ ---,https://www.kabum.com.br/produto/115571/placa-de-video-rtx-2060-d6-gigabyte-nvidia-geforce-6gb-gddr6-gv-n2060d6-6gd,05/12/2022 05:58:24,
467,467,"Placa Gráfica Nvidia Quadro K600, 1GB DDR3 128Bits - Pny Vcqk600-pb",R$ ---,https://www.kabum.com.br/produto/263345/placa-grafica-nvidia-quadro-k600-1gb-ddr3-128bits-pny-vcqk600-pb,05/12/2022 05:58:24,
468,468,"Placa de Vídeo RTX 4090 Edition ASUS NVIDIA ROG Strix, 24 GB GDDR6X, ARGB, DLSS, Ray Tracing",R$ ---,https://www.kabum.com.br/produto/387449/placa-de-video-rtx-4090-edition-asus-nvidia-rog-strix-24-gb-gddr6x-argb-dlss-ray-tracing,05/12/2022 05:58:24,TI
469,469,Placa De Video Pny 4gb Nvidia Quadro T600 Gddr6 128 Bits (4x Mdp) Vcnt600-porpb,R$ ---,https://www.kabum.com.br/produto/350933/placa-de-video-pny-4gb-nvidia-quadro-t600-gddr6-128-bits-4x-mdp-vcnt600-porpb,05/12/2022 05:58:24,
470,470,Placa De Video Gainward Rtx 3090 Phoenix 24gb Ddr6x 384bit Ned3090019sb-132bx,R$ ---,https://www.kabum.com.br/produto/349155/placa-de-video-gainward-rtx-3090-phoenix-24gb-ddr6x-384bit-ned3090019sb-132bx,05/12/2022 05:58:24,
471,471,"Placa De Vídeo, Evga, Nvidia Geforce RTX 3080TI XC3 Ultra Gaming 12GB, 384bit, GDDR6X, 12G-P5-3955-KR",R$ ---,https://www.kabum.com.br/produto/333927/placa-de-video-evga-nvidia-geforce-rtx-3080ti-xc3-ultra-gaming-12gb-384bit-gddr6x-12g-p5-3955-kr,05/12/2022 05:58:24,TI
472,472,"Placa de Vídeo RTX 3070 Ti O8G Gaming LHR Asus TUF, 8GB GDDR6X, 19 Gbps, Ray Tracing, DLSS - 90YV0GY0-M0NA00",R$ ---,https://www.kabum.com.br/produto/163875/placa-de-video-rtx-3070-ti-o8g-gaming-lhr-asus-tuf-8gb-gddr6x-19-gbps-ray-tracing-dlss-90yv0gy0-m0na00,05/12/2022 05:58:24,TI
473,473,"Placa de Vídeo RTX 3080 Zotac GeForce, 10GB, GDDR6X - ZT-A30800J-10P",R$ ---,https://www.kabum.com.br/produto/127513/placa-de-video-rtx-3080-zotac-geforce-10gb-gddr6x-zt-a30800j-10p,05/12/2022 05:58:24,
474,474,"Placa De Vídeo, Zotac Gaming Geforce Rtx 3060, Twin Edge Oc 15 Gbps, 12gb, Gddr6 Ray Tracing - Zt-a30600h-10m",R$ ---,https://www.kabum.com.br/produto/172609/placa-de-video-zotac-gaming-geforce-rtx-3060-twin-edge-oc-15-gbps-12gb-gddr6-ray-tracing-zt-a30600h-10m,05/12/2022 05:58:24,
475,475,"Placa de Vídeo RTX 3070 Ti Gaming OC Gigabyte NVIDIA GeForce, 8GB GDDR6X, RGB, DLSS, LHR, Ray Tracing - GV-N307TGAMING OC-8GD",R$ ---,https://www.kabum.com.br/produto/167207/placa-de-video-rtx-3070-ti-gaming-oc-gigabyte-nvidia-geforce-8gb-gddr6x-rgb-dlss-lhr-ray-tracing-gv-n307tgaming-oc-8gd,05/12/2022 05:58:24,TI
476,476,"Placa de Vídeo GTX 1660 Ti OC Gigabyte NVIDIA GeForce, 6GB GDDR6 - GV-N166TOC-6GD",R$ ---,https://www.kabum.com.br/produto/100863/placa-de-video-gtx-1660-ti-oc-gigabyte-nvidia-geforce-6gb-gddr6-gv-n166toc-6gd,05/12/2022 05:58:24,TI
477,477,"Placa De Vídeo, Galax, Nvidia Geforce RTX 3090 Sg 1-click Oc 24GB, GDDR6X - 39NSM5MD1GNA",R$ ---,https://www.kabum.com.br/produto/364169/placa-de-video-galax-nvidia-geforce-rtx-3090-sg-1-click-oc-24gb-gddr6x-39nsm5md1gna,05/12/2022 05:58:24,
478,478,"Placa De Vídeo, Palit, Geforce, Rtx 3090 Gamingpro, 24gb, Gddr6x, Ned3090019sb-132ba",R$ ---,https://www.kabum.com.br/produto/199373/placa-de-video-palit-geforce-rtx-3090-gamingpro-24gb-gddr6x-ned3090019sb-132ba,05/12/2022 05:58:24,
479,479,"Placa de Vídeo RTX 3090 Ti Suprim X MSI NVIDIA GeForce, 24GB GDDR6X, RGB, DLSS, Ray Tracing - GeForce RTX 3090 Ti SUPRIM X 24G",R$ ---,https://www.kabum.com.br/produto/356742/placa-de-video-rtx-3090-ti-suprim-x-msi-nvidia-geforce-24gb-gddr6x-rgb-dlss-ray-tracing-geforce-rtx-3090-ti-suprim-x-24g,05/12/2022 05:58:24,TI
480,480,"Placa de Vídeo RTX 3070 Ti MASTER 8G Gigabyte AORUS NVIDIA GeForce, LHR, 8GB GDDR6X, RGB Fusion 2.0, Ray Tracing, DLSS - GV-N307TAORUS M-8GD",R$ ---,https://www.kabum.com.br/produto/169116/placa-de-video-rtx-3070-ti-master-8g-gigabyte-aorus-nvidia-geforce-lhr-8gb-gddr6x-rgb-fusion-2-0-ray-tracing-dlss-gv-n307taorus-m-8gd,05/12/2022 05:58:24,TI
481,481,Placa De Video Rtx 3060 Ti 8gb Gddr6 256bits Dual Fan 08g-p5-3663-kl Evga,R$ ---,https://www.kabum.com.br/produto/233053/placa-de-video-rtx-3060-ti-8gb-gddr6-256bits-dual-fan-08g-p5-3663-kl-evga,05/12/2022 05:58:24,TI
482,482,"Placa de Vídeo RTX 3070 EX Galax NVIDIA GeForce, RGB, 8GB GDDR6X, LHR, DLSS, Ray Tracing - 37NSL6MD2VXI",R$ ---,https://www.kabum.com.br/produto/353998/placa-de-video-rtx-3070-ex-galax-nvidia-geforce-rgb-8gb-gddr6x-lhr-dlss-ray-tracing-37nsl6md2vxi,05/12/2022 05:58:24,
483,483,"Placa de Vídeo Quadro T1000 PNY NVIDIA, 8GB, GDDR6, PCIe 3.0 - VCNT10008GB-PB",R$ ---,https://www.kabum.com.br/produto/301518/placa-de-video-quadro-t1000-pny-nvidia-8gb-gddr6-pcie-3-0-vcnt10008gb-pb,05/12/2022 05:58:24,
484,484,"Placa De Video Asus, Geforce, Rtx 3090, Oc 24gb, Ddr6, 384 Bits, - Rog-strix-rtx3090-o24g-gaming",R$ ---,https://www.kabum.com.br/produto/199495/placa-de-video-asus-geforce-rtx-3090-oc-24gb-ddr6-384-bits-rog-strix-rtx3090-o24g-gaming,05/12/2022 05:58:24,
485,485,"Placa de Vídeo RTX 3080 V2 OC Edition Asus ROG Strix GeForce, LHR, 10GB GDDR6X, 19 Gbps, Ray Tracing, RGB - ROG-STRIX-RTX3080-O10G-V2-GAMING",R$ ---,https://www.kabum.com.br/produto/168529/placa-de-video-rtx-3080-v2-oc-edition-asus-rog-strix-geforce-lhr-10gb-gddr6x-19-gbps-ray-tracing-rgb-rog-strix-rtx3080-o10g-v2-gaming,05/12/2022 05:58:24,TI
486,486,"Placa de Vídeo PCYes NVIDIA GeForce GT 710, 2GB, DDR3, 64Bits - PA710GT6402D3LP",R$ ---,https://www.kabum.com.br/produto/117323/placa-de-video-pcyes-nvidia-geforce-gt-710-2gb-ddr3-64bits-pa710gt6402d3lp,05/12/2022 05:58:24,
487,487,"Placa De Video Pny, Nvidia Quadro, P400, 2gb, Ddr5, 64bits - Vcqp400-pb",R$ ---,https://www.kabum.com.br/produto/199783/placa-de-video-pny-nvidia-quadro-p400-2gb-ddr5-64bits-vcqp400-pb,05/12/2022 05:58:24,
488,488,"Placa De Vídeo Colorful Geforce RTX 3060, Igame, Memória RAM 8GB GDDR6, TI Ultra W, OC LHR-V, 256bit",R$ ---,https://www.kabum.com.br/produto/358373/placa-de-video-colorful-geforce-rtx-3060-igame-memoria-ram-8gb-gddr6-ti-ultra-w-oc-lhr-v-256bit,05/12/2022 05:58:24,TI
489,489,"Gpu Nv Rtx2060 6gb, Gddr6, Gaming Zotac - ZT-T20600H-10M",R$ ---,https://www.kabum.com.br/produto/212107/gpu-nv-rtx2060-6gb-gddr6-gaming-zotac-zt-t20600h-10m,05/12/2022 05:58:24,
490,490,"Placa de Vídeo RTX 3060 V2 Gaming Asus ROG Strix, 12GB GDDR6, RGB, DLSS, Ray Tracing - 90YV0GC4-M0NA10",R$ ---,https://www.kabum.com.br/produto/367134/placa-de-video-rtx-3060-v2-gaming-asus-rog-strix-12gb-gddr6-rgb-dlss-ray-tracing-90yv0gc4-m0na10,05/12/2022 05:58:24,
491,491,"Placa de Vídeo GTX 1050 Ti PCYes NVIDIA GeForce, 4GB GDDR5, 128 Bits Dual-Fan, Graffiti Series - PAK1050TI4GBD5DF",R$ ---,https://www.kabum.com.br/produto/253945/placa-de-video-gtx-1050-ti-pcyes-nvidia-geforce-4gb-gddr5-128-bits-dual-fan-graffiti-series-pak1050ti4gbd5df,05/12/2022 05:58:24,TI
492,492,"Placa de Vídeo RTX 3090 SG 1-Click OC Galax NVIDIA GeForce, 24GB, GDDR6X - 39NSM5MD1GNA",R$ ---,https://www.kabum.com.br/produto/127514/placa-de-video-rtx-3090-sg-1-click-oc-galax-nvidia-geforce-24gb-gddr6x-39nsm5md1gna,05/12/2022 05:58:24,
493,493,Placa Gráfica Nvidia Quadro P400 2Gb Gddr5 64Bits - Pny Vcqp400v2-pb,R$ ---,https://www.kabum.com.br/produto/274015/placa-grafica-nvidia-quadro-p400-2gb-gddr5-64bits-pny-vcqp400v2-pb,05/12/2022 05:58:24,
494,494,Placa De Video Nvidia Quadro - T600 4gb Gddr6 128 Bits 4x Mdp - Vcnt600-porpb,R$ ---,https://www.kabum.com.br/produto/275254/placa-de-video-nvidia-quadro-t600-4gb-gddr6-128-bits-4x-mdp-vcnt600-porpb,05/12/2022 05:58:24,
495,495,"Placa De Vídeo Palit Nvidia Geforce Rtx 3070 Gamingpro, 8 GB GDDR6, LHR - NE63070019P2-1041A-V1",R$ ---,https://www.kabum.com.br/produto/323673/placa-de-video-palit-nvidia-geforce-rtx-3070-gamingpro-8-gb-gddr6-lhr-ne63070019p2-1041a-v1,05/12/2022 05:58:24,
496,496,Placa De Video 4gb Gt730 Ddr3 128bits Vga/hdmi/dvi Akn730d3s4gl1 Arktek,R$ ---,https://www.kabum.com.br/produto/329844/placa-de-video-4gb-gt730-ddr3-128bits-vga-hdmi-dvi-akn730d3s4gl1-arktek,05/12/2022 05:58:24,
497,497,"Placa de Vídeo Asus GeForce GTX 1650 OC 4GB Edition Phoenix, GDDR6, 128 Bits - PH-GTX1650-O4GD6",R$ ---,https://www.kabum.com.br/produto/160856/placa-de-video-asus-geforce-gtx-1650-oc-4gb-edition-phoenix-gddr6-128-bits-ph-gtx1650-o4gd6,05/12/2022 05:58:24,TI
498,498,"Placa De Vídeo, Gigabyte, Geforce RTX 3060 Vision Oc 12g Lhr, GDDR6, Dlss Ray Tracing Gv-n3060vision Oc-12GB",R$ ---,https://www.kabum.com.br/produto/375387/placa-de-video-gigabyte-geforce-rtx-3060-vision-oc-12g-lhr-gddr6-dlss-ray-tracing-gv-n3060vision-oc-12gb,05/12/2022 05:58:24,
499,499,"Placa De Vídeo PNY NVIDIA QUADRO P620, 2GB GDDR5, Gerencia modelos 2D e 3D - VCQP620V2-PB",R$ ---,https://www.kabum.com.br/produto/173590/placa-de-video-pny-nvidia-quadro-p620-2gb-gddr5-gerencia-modelos-2d-e-3d-vcqp620v2-pb,05/12/2022 05:58:24,
500,500,Placa De Vídeo Colorful Geforce Rtx 2060 Nb 8gb Gddr6 256bit,R$ ---,https://www.kabum.com.br/produto/358359/placa-de-video-colorful-geforce-rtx-2060-nb-8gb-gddr6-256bit,05/12/2022 05:58:24,
501,501,"Placa De Vídeo Pny Nvidia Quadro T600, 4gb Gddr6, 128 Bits - Vcnt600-porpb",R$ ---,https://www.kabum.com.br/produto/384260/placa-de-video-pny-nvidia-quadro-t600-4gb-gddr6-128-bits-vcnt600-porpb,05/12/2022 05:58:24,
502,502,Placa De Vídeo Palit Rtx 3050 Stormx Lhr 8GB GDDR6 - Ne63050019p1-190af,R$ ---,https://www.kabum.com.br/produto/316282/placa-de-video-palit-rtx-3050-stormx-lhr-8gb-gddr6-ne63050019p1-190af,05/12/2022 05:58:24,
503,503,Placa De Vídeo RTX 3080 10gb Msi Ventus 3x Plus Oc Edition Lhr GDDR6x 320 Bit - 912-v389-263,R$ ---,https://www.kabum.com.br/produto/380763/placa-de-video-rtx-3080-10gb-msi-ventus-3x-plus-oc-edition-lhr-gddr6x-320-bit-912-v389-263,05/12/2022 05:58:24,TI
504,504,"Placa De Vídeo Palit Nvidia, Geforce RTX 3090 Ti Gamerock, 24GB GDDR6X, 384 Bits, Lhr, HDMI/DP - Ned309t019sb-1022g",R$ ---,https://www.kabum.com.br/produto/357559/placa-de-video-palit-nvidia-geforce-rtx-3090-ti-gamerock-24gb-gddr6x-384-bits-lhr-hdmi-dp-ned309t019sb-1022g,05/12/2022 05:58:24,TI
505,505,"Placa de Vídeo GT 1030 EVGA NVIDIA GeForce SC 2GB, GDDR5 - 02G-P4-6333-KR",R$ ---,https://www.kabum.com.br/produto/91090/placa-de-video-gt-1030-evga-nvidia-geforce-sc-2gb-gddr5-02g-p4-6333-kr,05/12/2022 05:58:24,
506,506,Geforce Rtx 3060 12gb Gddr6 192bits - Revel Epic-x - Pny Vcg306012dfxppb - Selo Lhr,R$ ---,https://www.kabum.com.br/produto/353014/geforce-rtx-3060-12gb-gddr6-192bits-revel-epic-x-pny-vcg306012dfxppb-selo-lhr,05/12/2022 05:58:24,
507,507,"Placa de Vìdeo EVGA GeForce RTX 3080 12GB FTW3 ULTRA GAMING, 12GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate, LHR - 12G-P5-4877-KL",R$ ---,https://www.kabum.com.br/produto/334833/placa-de-video-evga-geforce-rtx-3080-12gb-ftw3-ultra-gaming-12gb-gddr6x-icx3-technology-argb-led-metal-backplate-lhr-12g-p5-4877-kl,05/12/2022 05:58:24,
508,508,"Placa de Vídeo Asus NVIDIA GeForce GTX 1650 OC Edition Phoenix 4GB, GDDR6 - PH-GTX1650-O4GD6-P",R$ ---,https://www.kabum.com.br/produto/148003/placa-de-video-asus-nvidia-geforce-gtx-1650-oc-edition-phoenix-4gb-gddr6-ph-gtx1650-o4gd6-p,05/12/2022 05:58:24,TI
509,509,"Placa De Vídeo Gigabyte, Geforce RTX 3060, Eagle LHR, 12GB, GDDR6 Rev 2.0 - Gvn3060eagle-12gd",R$ ---,https://www.kabum.com.br/produto/233718/placa-de-video-gigabyte-geforce-rtx-3060-eagle-lhr-12gb-gddr6-rev-2-0-gvn3060eagle-12gd,05/12/2022 05:58:24,
510,510,"Placa De Vídeo Pcyes GT730, 4GB RAM, GDDR5, 64 Bits - PJGT7304GB64",R$ ---,https://www.kabum.com.br/produto/315061/placa-de-video-pcyes-gt730-4gb-ram-gddr5-64-bits-pjgt7304gb64,05/12/2022 05:58:24,
511,511,"Placa De Video Gigabyte Geforce Rtx 3070 Ti Gaming 8gb Gddr6x,dlss, Ray Tracing 2x Hdmi/2x Displayport",R$ ---,https://www.kabum.com.br/produto/353013/placa-de-video-gigabyte-geforce-rtx-3070-ti-gaming-8gb-gddr6x-dlss-ray-tracing-2x-hdmi-2x-displayport,05/12/2022 05:58:24,TI
512,512,"Placa De Vídeo Colorful NVIDIA GeForce RTX 3080 Advanced OC Igame, 10GB GDDR6X, LHR-V, 320BIT",R$ ---,https://www.kabum.com.br/produto/355237/placa-de-video-colorful-nvidia-geforce-rtx-3080-advanced-oc-igame-10gb-gddr6x-lhr-v-320bit,05/12/2022 05:58:24,
513,513,"Placa De Vídeo Msi Ventus 3x Nvidia RTX 3090 - 24 GB, 384bits",R$ ---,https://www.kabum.com.br/produto/368183/placa-de-video-msi-ventus-3x-nvidia-rtx-3090-24-gb-384bits,05/12/2022 05:58:24,
514,514,"Placa de Vídeo Galax NVIDIA Geforce RTX 3070, LHR, 14 Gbps, 8GB, GDDR6, DLSS, Ray Tracing - 37NSL6MD2KOC",R$ ---,https://www.kabum.com.br/produto/165752/placa-de-video-galax-nvidia-geforce-rtx-3070-lhr-14-gbps-8gb-gddr6-dlss-ray-tracing-37nsl6md2koc,05/12/2022 05:58:24,
515,515,Placa De Video Gigabyte Geforce Rtx 2060 12gb Gv-n2060d6-12gd (gpu Rtx 12gb Gddr6) - 0092103-01,R$ ---,https://www.kabum.com.br/produto/358360/placa-de-video-gigabyte-geforce-rtx-2060-12gb-gv-n2060d6-12gd-gpu-rtx-12gb-gddr6-0092103-01,05/12/2022 05:58:24,
516,516,"Placa De Vídeo Zotac Nvidia Geforce Rtx 3080 Ti Trinity Oc, 12gb, Gddr6x, 384 Bits, Icestorm 2.0, Rgb, Hdmi E Displayport - Zt-a30810j-10p",R$ ---,https://www.kabum.com.br/produto/363994/placa-de-video-zotac-nvidia-geforce-rtx-3080-ti-trinity-oc-12gb-gddr6x-384-bits-icestorm-2-0-rgb-hdmi-e-displayport-zt-a30810j-10p,05/12/2022 05:58:24,TI
517,517,Placa de Vídeo Asus GeForce RTX 3060 Ti 8GB,R$ ---,https://www.kabum.com.br/produto/366417/placa-de-video-asus-geforce-rtx-3060-ti-8gb,05/12/2022 05:58:24,TI
518,518,"Placa De Vídeo Asus KO, Geforce RTX 3060 OC Edition LHR, 12GB, GDDR6, 192Bit - KO-RTX3060-O12G-V2-GAMING",R$ ---,https://www.kabum.com.br/produto/276135/placa-de-video-asus-ko-geforce-rtx-3060-oc-edition-lhr-12gb-gddr6-192bit-ko-rtx3060-o12g-v2-gaming,05/12/2022 05:58:24,TI
519,519,"Placa de Vídeo T400 PNY NVIDIA, 2GB, GDDR6 - VCNT400-PB",R$ ---,https://www.kabum.com.br/produto/161435/placa-de-video-t400-pny-nvidia-2gb-gddr6-vcnt400-pb,05/12/2022 05:58:24,
520,520,"Placa de video PNY NVIDIA Geforce RTX 3070 Ti, 8GB RAM DDR6X, XLR8, DLSS, Ray Tracing, RGB - VCG3070T8TFXPPB",R$ ---,https://www.kabum.com.br/produto/376618/placa-de-video-pny-nvidia-geforce-rtx-3070-ti-8gb-ram-ddr6x-xlr8-dlss-ray-tracing-rgb-vcg3070t8tfxppb,05/12/2022 05:58:24,TI
521,521,Placa De Vídeo Asus Tuf Geforce Rtx 3080 Lhr 10gb Gddr6x 320 Bit Tuf-rtx3080-10g-v2-gaming,R$ ---,https://www.kabum.com.br/produto/260912/placa-de-video-asus-tuf-geforce-rtx-3080-lhr-10gb-gddr6x-320-bit-tuf-rtx3080-10g-v2-gaming,05/12/2022 05:58:24,
522,522,"GPU Nvidia Geforce GT 610 GDD3 2GB, 64Bit, Single Fan, Low Profile",R$ ---,https://www.kabum.com.br/produto/269254/gpu-nvidia-geforce-gt-610-gdd3-2gb-64bit-single-fan-low-profile,05/12/2022 05:58:24,
523,523,Placa De Video Colorful Series Geforce Rtx 3080 Ti Nb-v 12gb Gddr6 384bit,R$ ---,https://www.kabum.com.br/produto/358357/placa-de-video-colorful-series-geforce-rtx-3080-ti-nb-v-12gb-gddr6-384bit,05/12/2022 05:58:24,TI
524,524,"Placa de Vídeo RTX 3080 Gaming OC Asus ROG Strix, 12GB, GDDR6X, LHR, DLSS, RGB, Ray Tracing - 90YV0FAC-M0NA00",R$ ---,https://www.kabum.com.br/produto/291733/placa-de-video-rtx-3080-gaming-oc-asus-rog-strix-12gb-gddr6x-lhr-dlss-rgb-ray-tracing-90yv0fac-m0na00,05/12/2022 05:58:24,
525,525,"Placa De Vídeo Msi Ventus 3x Bv Nvidia Rtx 3090 - 24GB, 384bits",R$ ---,https://www.kabum.com.br/produto/367904/placa-de-video-msi-ventus-3x-bv-nvidia-rtx-3090-24gb-384bits,05/12/2022 05:58:24,
526,526,"Placa De Vídeo, Galax, Geforce GTX 1660 Ti 1-click Oc 6GB, GDDR6, 192 Bits, 60IRL7DSY91C",R$ ---,https://www.kabum.com.br/produto/364185/placa-de-video-galax-geforce-gtx-1660-ti-1-click-oc-6gb-gddr6-192-bits-60irl7dsy91c,05/12/2022 05:58:24,TI
527,527,"Placa De Vídeo Colorful Geforce GT 710, 2GB, GDDR3, 64bit",R$ ---,https://www.kabum.com.br/produto/154488/placa-de-video-colorful-geforce-gt-710-2gb-gddr3-64bit,05/12/2022 05:58:24,
528,528,"Placa de Vídeo RTX 3060 Asus O12G V2 Gaming OC Edition NVIDIA GeForce ROG Strix, 12GB GDDR6, DLSS, Ray Tracing - 90YV0GC2-M0NA10",R$ ---,https://www.kabum.com.br/produto/193077/placa-de-video-rtx-3060-asus-o12g-v2-gaming-oc-edition-nvidia-geforce-rog-strix-12gb-gddr6-dlss-ray-tracing-90yv0gc2-m0na10,05/12/2022 05:58:24,TI
529,529,Placa De Video Gt 640 1GB DDR5 Low Profile Pci-e Gigabyte Gv-n640d5-1gl,R$ ---,https://www.kabum.com.br/produto/287618/placa-de-video-gt-640-1gb-ddr5-low-profile-pci-e-gigabyte-gv-n640d5-1gl,05/12/2022 05:58:24,
530,530,"Placa de Vídeo RTX 4090 ASUS NVIDIA TUF Gaming GeForce Edition, 24GB GDDR6X, DLSS, Ray Tracing",R$ ---,https://www.kabum.com.br/produto/387450/placa-de-video-rtx-4090-asus-nvidia-tuf-gaming-geforce-edition-24gb-gddr6x-dlss-ray-tracing,05/12/2022 05:58:24,TI
531,531,"Placa de Vídeo RTX 4090 Suprim Liquid X MSI NVIDIA Geforce, 24 GB GDDR6X, DLSS, Ray Tracing - Geforce RTX 4090 SUPRIM LIQUID X 24G",R$ ---,https://www.kabum.com.br/produto/388005/placa-de-video-rtx-4090-suprim-liquid-x-msi-nvidia-geforce-24-gb-gddr6x-dlss-ray-tracing-geforce-rtx-4090-suprim-liquid-x-24g,05/12/2022 05:58:24,
532,532,Placa De Video G210 512mb Ddr3 64bit Valianty,R$ ---,https://www.kabum.com.br/produto/300240/placa-de-video-g210-512mb-ddr3-64bit-valianty,05/12/2022 05:58:24,
533,533,Placa De Video Colorful Igame Geforce Rtx 3080 Neptune Oc Lhr-v 10gb Gddr6x 320bit,R$ ---,https://www.kabum.com.br/produto/355238/placa-de-video-colorful-igame-geforce-rtx-3080-neptune-oc-lhr-v-10gb-gddr6x-320bit,05/12/2022 05:58:24,
534,534,"Placa de Vídeo GT 740 PCYes, 4GB, GDDR5 - PA740GT12804D5FZ",R$ ---,https://www.kabum.com.br/produto/135707/placa-de-video-gt-740-pcyes-4gb-gddr5-pa740gt12804d5fz,05/12/2022 05:58:24,
535,535,"Placa de Vídeo RTX 3060 Ti XC Gaming, EVGA NVIDIA GeForce 8GB GDDR6, DLSS, Ray Tracing, Metal Backplate, LHR - 08G-P5-3663-KL",R$ ---,https://www.kabum.com.br/produto/189142/placa-de-video-rtx-3060-ti-xc-gaming-evga-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-metal-backplate-lhr-08g-p5-3663-kl,05/12/2022 05:58:24,TI
536,536,"Placa De Vídeo Goline NVIDIA GeForce GT 210, 1GB DDR2, 64 Bit, VGA/HDMI/DVI, Low Profile - GL-GT210-1D2",R$ ---,https://www.kabum.com.br/produto/380775/placa-de-video-goline-nvidia-geforce-gt-210-1gb-ddr2-64-bit-vga-hdmi-dvi-low-profile-gl-gt210-1d2,05/12/2022 05:58:24,
537,537,"Placa de Video Colorful Nvidia GeForce RTX 3090 Vulcan OC, 24GB GDDR6X, DLSS, Ray Tracing",R$ ---,https://www.kabum.com.br/produto/355224/placa-de-video-colorful-nvidia-geforce-rtx-3090-vulcan-oc-24gb-gddr6x-dlss-ray-tracing,05/12/2022 05:58:24,
538,538,"Placa de Vídeo RTX 2060 Dual GeForce EVO OC Asus NVIDIA, 6GB, GDDR6 - DUAL-RTX2060-O6G-EVO",R$ ---,https://www.kabum.com.br/produto/111968/placa-de-video-rtx-2060-dual-geforce-evo-oc-asus-nvidia-6gb-gddr6-dual-rtx2060-o6g-evo,05/12/2022 05:58:24,
539,539,"Placa de Vídeo RTX 3060 Ti Twin Edge Zotac NVIDIA GeForce, 8GB GDDR6, 14 Gbps, LHR, DLSS, Ray Tracing - ZT-A30610E-10MLHR",R$ ---,https://www.kabum.com.br/produto/166104/placa-de-video-rtx-3060-ti-twin-edge-zotac-nvidia-geforce-8gb-gddr6-14-gbps-lhr-dlss-ray-tracing-zt-a30610e-10mlhr,05/12/2022 05:58:24,TI
